transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,fraud_flag,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount
3657.547149,dollar,Amet dolorem iusto e,WEB,credit,mastercard,2020-12-20,Schimmel and Sons,RoundRock,78665,30.508255,-97.67889404,chrome,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,bd:b1:85:d8:2b:b1,104.24.104.181,ie,Other,www.brennon-doyle.name,business,5267.391428,0.361836865,Male,Married,Very High,Dickens Row,317,Atlanta,GA,US,39901,33.8872,-84.2897,credit,19-Feb,americanexpress,Keebler Group,US,809881.5083,16040.15039,NA,0.088001348336,NA,3657.547149
1097.689452,pound,Explicabo et et ea s,MOBILE,debit,mastercard,2020-12-21,"Schulist, Schulist and Schulist",Rolla,67954,37.1088829,-101.6446838,firefox,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,4513.357715,0.07298049,Female,Other,High,Bode Vista,330,Reynoldsburg,OH,US,43069,39.954784,-82.81212,debit,21-Mar,americanexpress,Leuschke and Sons,US,401845.6566,64553.44914,Schamberger LLC,0.403454183,Delbert,1444.559319
436,dollar,Nemo et expedita mag,WEB,debit,visa,2020-10-21,Pouros and Sons,Spotsylvania,22551,38.20096588,-77.5891571,safari,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,5069.398411,0.217695843,Female,Married,Low,Rowe Bypass,728,Georgetown,MD,US,21930,39.399723,-75.87417,prepaid,20-Oct,americanexpress,Schmeler-Schmeler,US,929343.2461,24971.50705,Treutel-Treutel,0.544665422,Breana,436
238,pound,Nisi nesciunt occaec,MOBILE,credit,visa,2020-04-20,"Schaefer, Schaefer and Schaefer",Washington,56972,38.85879898,-76.98680115,firefox,NoPOS,US,DC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,"Kuhn, Kuhn and Kuhn",0.510458154,Karley,313.208
1360.009133,yen,Et rerum accusantium,WEB,debit,visa,2020-11-17,Bogan-Bogan,Stamford,6928,41.03889847,-73.55930328,ie,NoPOS,US,CT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26:27:e6:60:e3:a1,23.235.209.181,ub,MacOS,www.kevin-dooley.co,regular,5104.596601,0.07649499,Male,Other,High,Macy Divide,579,Reno,NV,US,89508,39.529633,-119.813805,debit,21-Sep,visa,Hintz Inc,US,774882.0898,94657.55574,NA,0.088001348336,NA,11.94768023
3772.491616,rupee,"Harum aut ullam eos ",WEB,prepaid,mastercard,2020-05-18,Koch LLC,Marana,85658,32.43673706,-111.2253799,ub,NoPOS,US,AZ,NA,NA,NA,NA,NA,NA,NA,1,Bonnie,android,idea,Alpha,13.427932999999999,-4.5994004000000004,64.145.76.239,NA,NA,NA,NA,NA,business,7524.771925,0.379691937,Female,Married,Low,Marietta Mountain,918,Edmond,OK,US,73025,35.652832,-97.478096,debit,17-Nov,visa,"D'Amore, D'Amore and D'Amore",US,503469.6441,15352.55791,NA,0.088001348336,NA,57.98319614
326,dollar,Ut sint ut commodi i,MOBILE,credit,visa,2020-12-18,Sporer Group,Atlanta,39901,33.8871994,-84.28970337,firefox,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,0,Humberto,ios,vodaphone,Konklux,49.864837000000001,-86.687057999999993,47.52.0.242,NA,NA,NA,NA,NA,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,NA,0.088001348336,NA,326
1695.133336,dollar,Vel laboriosam volup,WEB,credit,americanexpress,2020-11-20,"Bednar, Bednar and Bednar",WestFarmington,4992,44.66277695,-70.15583038,opera,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,7667.14034,0.280623408,Female,Married,Very High,Casper Extension,684,WakeIsland,HI,US,96898,19.283056,-166.59972,debit,19-Jan,visa,Padberg Group,US,131026.7256,24057.97228,"Eichmann, Eichmann and Eichman",0.291306413,Juana,1695.133336
2619.220918,yen,Non omnis saepe impe,WEB,credit,mastercard,2020-06-19,"Beahan, Beahan and Beahan",Lee,3861,43.12313843,-71.01145172,firefox,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,0,Rogelio,firefox,airtel,Daltfresh,4.1503147,24.169633000000001,73.2.52.46,NA,NA,NA,NA,NA,regular,4158.98562,0.131449554,Female,Other,Low,Boyer Wall,170,WestChester,PA,US,19388,39.960663,-75.60549,credit,18-Dec,visa,Ledner LLC,US,903411.9601,81701.38843,NA,0.088001348336,NA,23.00985577
2859.778363,pound,Tenetur possimus min,MOBILE,credit,visa,2020-01-20,"Frami, Frami and Frami",Norton,5907,44.98878098,-71.78843689,ubuntu,NoPOS,US,VT,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,6071.353505,0.505207992,Male,Married,Very High,Abernathy Glen,995,Alta,WY,US,83414,43.753887,-111.03611,credit,17-Nov,americanexpress,"Miller, Miller and Miller",US,629579.895,34299.9769,"Daniel, Daniel and Daniel",0.276631277,Rowland,3763.468326
3964.389898,pound,Quis consectetur exp,POS,debit,visa,2020-11-20,"Sporer, Sporer and Sporer",WakeIsland,96898,19.28305626,-166.5997162,POS,Other,US,HI,Corkery Knolls,WakeIsland,HI,US,Other,19.283055999999998,-166.59971999999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,3336.491928,0.30659942,Male,Unmarried,Very High,McGlynn Port,774,Carolina,PR,US,988,18.402,-65.9782,debit,18-Oct,citybank,"Sawayn, Sawayn and Sawayn",US,778061.0664,21666.30074,Vandervort LLC,0.525732185,Wanda,5217.137106
2270.863306,yen,Mollitia iste dolore,POS,credit,visa,2020-04-20,"Schaefer, Schaefer and Schaefer",SaintGeorge,84791,37.08919907,-113.5563965,POS,Supermarket,US,UT,Syble Land,SaintGeorge,UT,US,Supermarket,37.089199999999998,-113.5564,0,NA,NA,NA,NA,NA,NA,NA,55:be:c3:6c:9e:0b,104.24.104.181,firefox,MacOS,www.enoch-keebler.name,partner,7295.555882,0.383086245,Female,Unmarried,Low,Isabelle Harbors,503,Winslow,AR,US,72959,35.831207,-94.11866,debit,20-Apr,visa,Walsh LLC,US,247319.7453,30643.43039,NA,0.088001348336,NA,19.94953414
455,rupee,Et magni illum asper,MOBILE,prepaid,mastercard,2020-07-18,Blick and Sons,Providence,2940,41.82379913,-71.41329956,ubuntu,NoPOS,US,RI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,5223.179348,0.519609527,Male,Other,High,Jackie Centers,652,Wilder,TN,US,38589,36.230526,-85.074715,prepaid,20-Jul,mastercard,Brakus-Brakus,US,265023.0091,29146.75623,Marquardt LLC,0.020939866,Liana,6.99335
570,dollar,Eaque qui dolorum es,MOBILE,credit,mastercard,2020-06-22,Schmeler-Schmeler,FortMill,29707,35.00737,-80.94507599,windows,NoPOS,US,SC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,97:75:22:73:8f:54,96.43.110.81,opera,Windows,www.rhoda-denesik.co,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,prepaid,22-Oct,visa,Mraz and Sons,US,444468.6533,52862.13845,NA,0.088001348336,NA,570
3705.161275,pound,Et ipsum tempora del,WEB,debit,americanexpress,2020-11-20,Gottlieb-Gottlieb,Westfall,97920,43.99224472,-117.6876755,ub,NoPOS,US,OR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30:9c:fb:14:bb:db,96.43.110.81,ie,Windows,www.samanta-spencer.org,partner,7854.367137,0.043482711,Female,Married,Very High,Halvorson Neck,537,Rolla,KS,US,67954,37.108883,-101.644684,debit,21-Dec,mastercard,"Schulist, Schulist and Schulist",US,924819.3051,86786.17818,NA,0.088001348336,NA,4875.992238
3661.585707,pound,Aut sequi ipsum dist,WEB,credit,americanexpress,2020-05-19,"Hessel, Hessel and Hessel",FortMill,29707,35.00737,-80.94507599,chrome,NoPOS,US,SC,NA,NA,NA,NA,NA,NA,NA,0,Schuyler,ios,vodaphone,Viva,83.113726999999997,-84.206906000000004,23.235.209.181,NA,NA,NA,NA,NA,priority,3547.12841,0.328322729,Female,Married,High,Marlene Trafficwa,74,Clarkston,WA,US,99403,46.394623,-117.06446,debit,21-Aug,visa,Christiansen and Sons,US,330447.4414,89050.72813,NA,0.088001348336,NA,4818.646791
550,rupee,Neque delectus et iu,POS,prepaid,mastercard,2020-07-18,Blick and Sons,Ketchikan,99950,55.94247055,-133.1847839,POS,Supermarket,US,AK,Leda Walks,Ketchikan,AK,US,Supermarket,55.94247,-133.18477999999999,0,Abigail,ubuntu,aircel,Keylex,-43.218434999999999,103.12885,104.24.104.181,NA,NA,NA,NA,NA,priority,4395.209116,0.314554127,Female,Married,Low,Kunde Valleys,797,Spotsylvania,VA,US,22551,38.200966,-77.58916,prepaid,22-May,mastercard,"Hermiston, Hermiston and Hermiston",US,294571.8158,66966.20475,NA,0.088001348336,NA,8.4535
2627.636994,pound,Similique enim et ea,MOBILE,debit,visa,2020-10-18,Rice Group,Washington,56972,38.85879898,-76.98680115,windows,NoPOS,US,DC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,c0:d4:c0:b4:d8:95,73.2.52.46,firefox,MacOS,www.eden-bins.io,partner,5704.787312,0.549314819,Female,Unmarried,Low,Rylee Ridges,52,Andover,MA,US,5544,42.6464,-71.1657,credit,22-Jan,visa,Barton Group,US,411816.0802,32487.54559,NA,0.088001348336,NA,3457.970284
3311.035038,rupee,Sit illum mollitia s,MOBILE,debit,visa,2020-09-21,Hintz Inc,Reno,89508,39.52963257,-119.8138046,ubuntu,NoPOS,US,NV,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,5420.129467,0.432556249,Female,Married,Very High,Weber Drive,347,Warroad,MN,US,56763,48.911144,-95.35384,credit,20-Oct,visa,"Marvin, Marvin and Marvin",US,657579.2871,17015.76821,Marks-Marks,0.480538245,Korey,50.89060853
53,pound,Tempore non doloremq,MOBILE,prepaid,visa,2020-06-18,Rutherford Group,Warroad,56763,48.91114426,-95.35384369,ubuntu,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,1,Eric,symbian,vodaphone,Stim,23.186343000000001,-69.950112000000004,73.2.52.46,NA,NA,NA,NA,NA,business,4360.080868,0.386633385,Female,Married,High,Lynch Forest,774,BattleCreek,MI,US,49037,42.32115,-85.17971,prepaid,18-Jul,americanexpress,Legros LLC,US,531371.963,38211.36296,NA,0.088001348336,NA,69.748
2810.298031,rupee,"Nemo at dolore quis ",POS,debit,visa,2020-08-21,Christiansen and Sons,WakeIsland,96898,19.28305626,-166.5997162,POS,Supermarket,US,HI,Heller Bypass,WakeIsland,HI,US,Supermarket,19.283055999999998,-166.59971999999999,0,NA,NA,NA,NA,NA,NA,NA,72:d7:f6:19:9a:e2,40.118.240.200,ie,Solaris,www.sheldon-roob.com,regular,4734.039,0.383667196,Female,Married,Low,Keeley Motorway,617,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,21-Oct,visa,Pouros and Sons,US,259649.2938,93038.91127,NA,0.088001348336,NA,43.19428073
3284.450439,pound,Quia est minus itaqu,POS,credit,mastercard,2020-04-18,Senger Inc,Lee,3861,43.12313843,-71.01145172,POS,Supermarket,US,NH,Kulas Shores,Lee,NH,US,Supermarket,43.123139999999999,-71.011449999999996,0,Ben,symbian,airtel,Redhold,81.850262000000001,-138.55704,23.235.209.181,NA,NA,NA,NA,NA,priority,5101.459697,0.501701238,Male,Married,Very High,Liana Brooks,523,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,18-Oct,visa,Grant and Sons,US,952793.1604,19478.73103,NA,0.088001348336,NA,4322.336777
3224.560365,yen,Enim adipisci dicta.,POS,credit,visa,2020-12-18,Sporer Group,ColoradoSprings,80902,38.83388138,-104.8213654,POS,Supermarket,US,CO,Reva Shoals,ColoradoSprings,CO,US,Supermarket,38.833880000000001,-104.821365,0,Kendall,android,idea,Sub-Ex,-28.154730000000001,13.331249,157.240.0.36,NA,NA,NA,NA,NA,priority,5911.889136,0.49571221,Male,Other,High,Leon Haven,450,Alta,WY,US,83414,43.753887,-111.03611,credit,22-Sep,mastercard,"Aufderhar, Aufderhar and Aufderhar",US,680343.0442,53168.97871,NA,0.088001348336,NA,28.3277628
3463.060515,dollar,Sed expedita rerum r,POS,prepaid,americanexpress,2020-11-19,Larkin Group,BattleCreek,49037,42.32115173,-85.17971039,POS,Bank,US,MI,Beulah Meadow,BattleCreek,MI,US,Bank,42.321150000000003,-85.17971,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,"Leannon, Leannon and Leannon",0.349328351,Ena,3463.060515
346,rupee,"Voluptatem fuga qui ",POS,debit,visa,2020-10-21,Pouros and Sons,SaintGeorge,84791,37.08919907,-113.5563965,POS,Supermarket,US,UT,Mireya Island,SaintGeorge,UT,US,Supermarket,37.089199999999998,-113.5564,0,Yvette,ubuntu,aircel,Cardguard,-23.588871000000001,9.0866600999999996,47.52.0.242,NA,NA,NA,NA,NA,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,NA,0.088001348336,NA,5.31802
321,pound,"Nostrum ipsam a. Ea ",POS,credit,mastercard,2020-06-19,Bashirian-Bashirian,Chicago,60290,41.85003281,-87.65005493,POS,Other,US,IL,Gusikowski Unions,Chicago,IL,US,Other,41.850033000000003,-87.650054999999995,0,NA,NA,NA,NA,NA,NA,NA,b1:80:e5:41:aa:1b,157.240.0.36,firefox,Other,www.wilson-wuckert.biz,priority,4395.209116,0.314554127,Female,Married,Low,Kunde Valleys,797,Spotsylvania,VA,US,22551,38.200966,-77.58916,prepaid,22-May,mastercard,"Hermiston, Hermiston and Hermiston",US,294571.8158,66966.20475,NA,0.088001348336,NA,422.436
1477.303476,pound,Magnam omnis et quod,WEB,debit,americanexpress,2020-12-20,Padberg LLC,NewBrunswick,8989,40.45019913,-74.48040009,ub,NoPOS,US,NJ,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,"Labadie, Labadie and Labadie",0.030761852,Melody,1944.131374
1084.397342,yen,Beatae earum perfere,WEB,debit,americanexpress,2020-04-18,Lebsack Group,Trementina,88439,35.58494568,-104.6163406,safari,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,ff:b6:b3:7b:99:8a,107.154.105.1,opera,Solaris,www.davion-howe.io,partner,6658.768659,0.05023257,Male,Married,Low,Juana Street,893,PostFalls,ID,US,83877,47.718056,-116.950554,credit,22-Aug,americanexpress,Daniel and Sons,US,151800.7076,95162.11175,NA,0.088001348336,NA,9.526430647
253,dollar,"Praesentium ducimus ",WEB,prepaid,mastercard,2020-07-20,Brakus-Brakus,Wilder,38589,36.23052597,-85.07471466,firefox,NoPOS,US,TN,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,f1:ff:a9:24:13:30,107.154.105.1,opera,MacOS,www.emmanuel-koelpin.com,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,NA,0.088001348336,NA,253
96,yen,Maxime dignissimos i,MOBILE,prepaid,americanexpress,2020-02-22,Boehm and Sons,Andover,5544,42.64640045,-71.16570282,ios,NoPOS,US,MA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,c0:81:ed:2d:01:8c,23.235.209.181,ub,Solaris,www.melvin-auer.io,priority,3886.811431,0.513302575,Male,Married,Very High,Helena Drives,246,Marana,AZ,US,85658,32.436737,-111.22538,prepaid,18-May,citybank,Koch LLC,US,383228.6955,7377.370121,NA,0.088001348336,NA,0.84336
451,rupee,Dolor dolorum qui in,MOBILE,prepaid,mastercard,2020-08-20,Koch LLC,Stamford,6928,41.03889847,-73.55930328,windows,NoPOS,US,CT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,6425.02769,0.511596457,Female,Other,High,Lane Route,431,Alta,WY,US,83414,43.753887,-111.03611,prepaid,18-May,visa,Langosh-Langosh,US,603648.6382,30512.46433,Gusikowski-Gusikowski,0.210676476,Charles,6.93187
596,yen,Vitae provident iure,WEB,debit,americanexpress,2020-12-19,"Hoeger, Hoeger and Hoeger",RoundRock,78665,30.508255,-97.67889404,chrome,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,6425.02769,0.511596457,Female,Other,High,Lane Route,431,Alta,WY,US,83414,43.753887,-111.03611,prepaid,18-May,visa,Langosh-Langosh,US,603648.6382,30512.46433,Ritchie and Sons,0.127547686,Kiley,5.23586
1828.53081,rupee,Sed sed ut minus vol,WEB,prepaid,mastercard,2020-10-20,Lueilwitz Group,RoundRock,78665,30.508255,-97.67889404,chrome,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,0,Stanford,firefox,aircel,Matsoft,-81.839821000000001,73.445012000000006,73.2.52.46,NA,NA,NA,NA,NA,regular,3336.491928,0.30659942,Male,Unmarried,Very High,McGlynn Port,774,Carolina,PR,US,988,18.402,-65.9782,debit,18-Oct,americanexpress,"Sawayn, Sawayn and Sawayn",US,778061.0664,21666.30074,NA,0.088001348336,NA,28.10451855
240,rupee,Expedita ea quibusda,POS,prepaid,visa,2020-05-18,Langosh-Langosh,Reno,89508,39.52963257,-119.8138046,POS,Other,US,NV,Hanna Circle,Reno,NV,US,Other,39.529632999999997,-119.813805,1,Thad,symbian,jio,Sub-Ex,-6.5989408000000003,-160.76499000000001,47.52.0.242,NA,NA,NA,NA,NA,regular,6625.221666,0.12029319,Male,Married,Very High,Arne Expressway,787,Chicago,IL,US,60290,41.850033,-87.650055,prepaid,18-Apr,visa,"Simonis, Simonis and Simonis",US,391692.048,43910.97168,NA,0.088001348336,NA,3.6888
3146.190365,rupee,Libero et officiis a,WEB,credit,americanexpress,2020-11-17,"Miller, Miller and Miller",Alta,83414,43.75388718,-111.0361099,firefox,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,1,Frederic,windows,idea,Quo Lux,3.898784,-60.879409000000003,23.235.209.181,NA,NA,NA,NA,NA,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,NA,0.088001348336,NA,48.3569459
1097.582509,dollar,Quisquam earum sapie,MOBILE,prepaid,visa,2020-06-21,Lind-Lind,Whitefish,59937,48.40399933,-114.3508606,ios,NoPOS,US,MT,NA,NA,NA,NA,NA,NA,NA,0,Reggie,ios,airtel,Bitchip,35.533686000000003,161.64867000000001,8.8.8.8,NA,NA,NA,NA,NA,regular,5104.596601,0.07649499,Male,Other,High,Macy Divide,579,Reno,NV,US,89508,39.529633,-119.813805,debit,21-Sep,visa,Hintz Inc,US,774882.0898,94657.55574,NA,0.088001348336,NA,1097.582509
585,rupee,Est dignissimos cons,POS,debit,visa,2020-09-21,Hintz Inc,SaintGeorge,84791,37.08919907,-113.5563965,POS,Supermarket,US,UT,Robyn Cape,SaintGeorge,UT,US,Supermarket,37.089199999999998,-113.5564,0,NA,NA,NA,NA,NA,NA,NA,2f:49:ea:a7:50:e5,157.240.0.36,safari,Windows,www.wyatt-dooley.co,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,NA,0.088001348336,NA,8.99145
3738.011868,yen,"Aut sunt est maxime ",WEB,debit,visa,2020-10-21,Pouros and Sons,Spotsylvania,22551,38.20096588,-77.5891571,ie,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,b1:4d:09:4b:22:34,96.43.110.81,firefox,Other,www.ashley-romaguera.net,partner,6071.353505,0.505207992,Male,Married,Very High,Abernathy Glen,995,Alta,WY,US,83414,43.753887,-111.03611,credit,21-Jan,americanexpress,"Miller, Miller and Miller",US,629579.895,34299.9769,NA,0.088001348336,NA,32.83843426
2283.255286,yen,Quis odio perferendi,POS,debit,mastercard,2020-11-17,"Champlin, Champlin and Champlin",Iola,54990,44.50805664,-89.1305542,POS,Supermarket,US,WI,Aniyah Rapids,Iola,WI,US,Supermarket,44.508057000000001,-89.130554000000004,1,NA,NA,NA,NA,NA,NA,NA,b1:98:93:21:74:a6,47.52.0.242,firefox,Solaris,www.krystal-boyer.name,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,NA,0.088001348336,NA,20.05839769
498,rupee,Aliquid dolorem occa,POS,prepaid,mastercard,2020-05-18,Treutel and Sons,Trementina,88439,35.58494568,-104.6163406,POS,Other,US,NM,Fae Forks,Trementina,NM,US,Other,35.584946000000002,-104.61633999999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,Stiedemann-Stiedemann,0.485700181,Dejuan,7.65426
3659.496928,yen,Molestiae saepe in p,MOBILE,prepaid,mastercard,2020-09-20,Swaniawski Group,Edmond,73025,35.65283203,-97.47809601,windows,NoPOS,US,OK,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,e0:05:1f:52:29:ba,40.118.240.200,ub,MacOS,www.brayan-nader.io,regular,3336.491928,0.30659942,Male,Unmarried,Very High,McGlynn Port,774,Carolina,PR,US,988,18.402,-65.9782,debit,18-Oct,americanexpress,"Sawayn, Sawayn and Sawayn",US,778061.0664,21666.30074,NA,0.088001348336,NA,32.14868051
213,rupee,"In ipsa dignissimos ",WEB,debit,americanexpress,2020-09-20,Marquardt and Sons,NorthPort,34291,27.04422379,-82.23592377,chrome,NoPOS,US,FL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,49:8e:20:d5:c6:ed,64.145.76.239,safari,Windows,www.maximillia-hickle.co,regular,3346.835525,0.434971812,Female,Unmarried,Low,Bernhard Island,48,Woodside,DE,US,19980,39.07139,-75.56861,prepaid,21-Oct,americanexpress,Kub-Kub,US,550433.122,22763.65497,NA,0.088001348336,NA,3.27381
1845.430175,dollar,Optio qui optio enim,WEB,debit,americanexpress,2020-12-17,Dickinson Group,NorthPort,34291,27.04422379,-82.23592377,opera,NoPOS,US,FL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,3316.249606,0.455087372,Female,Married,High,Allene Vista,310,Washington,DC,US,56972,38.8588,-76.9868,credit,20-Apr,visa,"Schaefer, Schaefer and Schaefer",US,423440.4353,78038.22544,Lowe-Lowe,0.001269106,Ella,1845.430175
1553.733018,dollar,Reprehenderit vel eo,MOBILE,prepaid,visa,2020-06-20,Murray-Murray,Woodland,39776,33.80661011,-89.02555847,android,NoPOS,US,MS,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4f:10:8a:64:6a:a3,8.8.8.8,ub,MacOS,www.kolby-walter.com,regular,5590.977795,0.196250428,Male,Married,High,Torphy Flats,253,Sacramento,CA,US,95811,38.581573,-121.4944,debit,18-Apr,visa,"Buckridge, Buckridge and Buckridge",US,651172.0257,73993.16896,NA,0.088001348336,NA,1553.733018
177,yen,Soluta sed qui volup,MOBILE,debit,americanexpress,2020-06-19,Daugherty Inc,Spotsylvania,22551,38.20096588,-77.5891571,ubuntu,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,Vincenza,firefox,airtel,Solarbreeze,-46.207625999999998,-6.0179206000000001,104.24.104.181,NA,NA,NA,NA,NA,business,4970.430728,0.385178943,Female,Married,High,Elise Cliff,562,BattleCreek,MI,US,49037,42.32115,-85.17971,prepaid,18-May,mastercard,Treutel and Sons,US,404243.9036,59209.48452,NA,0.088001348336,NA,1.554945
1245.056707,pound,Voluptas perferendis,WEB,prepaid,visa,2020-04-18,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,chrome,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9b:fd:a1:78:db:35,23.235.209.181,ie,MacOS,www.tyler-oberbrunner.co,priority,5101.459697,0.501701238,Male,Married,Very High,Liana Brooks,523,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,18-Oct,visa,Grant and Sons,US,952793.1604,19478.73103,NA,0.088001348336,NA,1638.494627
